FLUVI - Simulador de Trafico - Exportacion de Metricas
Tiempo Virtual: Lunes 07:41:12
Perfiles Dinamicos Activos: Si
Tiempo por Paso: 2 segundo(s) simulados
Total de Mediciones: 60727

Marca de Tiempo,Densidad (%),Flujo (veh/s),Generacion Neta (veh/s),Velocidad (% movimiento),Entropia (bits)
15:07:20,1.29,0.13,0.2,100,0.297
15:07:30,1.2,0.12,0.2,100,0.297
15:07:40,1.2,0.12,0.2,100,0.28
15:07:50,1.2,0.12,0.2,100,0.28
15:08:00,1.2,0.12,0.2,100,0.281
15:08:10,1.17,0.12,0.2,100,0.281
15:08:20,1.17,0.12,0.2,100,0.275
15:08:30,1.23,0.12,0.2,100,0.275
15:08:40,1.29,0.13,0.2,100,0.286
15:08:50,1.26,0.13,0.2,100,0.296
15:09:00,1.37,0.14,0.2,100,0.289
15:09:10,1.4,0.14,0.2,100,0.312
15:09:20,1.43,0.14,0.2,100,0.317
15:09:30,1.37,0.14,0.2,100,0.323
15:09:40,1.32,0.13,0.2,100,0.313
15:09:50,1.32,0.13,0.2,100,0.303
15:10:00,1.35,0.13,0.2,100,0.303
15:10:10,1.37,0.14,0.2,100,0.308
15:10:20,1.4,0.14,0.2,100,0.314
15:10:30,1.4,0.14,0.2,100,0.319
15:10:40,1.43,0.14,0.2,100,0.319
15:10:50,1.43,0.14,0.2,98,0.324
15:11:00,1.4,0.14,0.2,100,0.325
15:11:10,1.43,0.14,0.2,100,0.318
15:11:20,1.4,0.14,0.2,100,0.323
15:11:30,1.37,0.14,0.2,100,0.317
15:11:40,1.35,0.13,0.2,100,0.312
15:11:50,1.32,0.13,0.2,100,0.307
15:12:00,1.29,0.13,0.2,100,0.302
15:12:10,1.29,0.13,0.2,100,0.297
15:12:20,1.29,0.13,0.2,100,0.297
15:12:30,1.2,0.12,0.2,100,0.297
15:12:40,1.23,0.12,0.2,100,0.281
15:12:50,1.23,0.12,0.2,100,0.286
15:13:00,1.23,0.12,0.2,100,0.286
15:13:10,1.23,0.12,0.2,100,0.286
15:13:20,1.2,0.12,0.2,100,0.286
15:13:30,1.2,0.12,0.2,100,0.28
15:13:40,1.17,0.12,0.2,100,0.281
15:13:50,1.17,0.12,0.2,100,0.275
15:14:00,1.15,0.11,0.2,100,0.276
15:14:10,1.15,0.11,0.2,100,0.27
15:14:20,1.15,0.11,0.2,100,0.27
15:14:30,1.17,0.12,0.2,100,0.27
15:14:40,1.2,0.12,0.2,100,0.276
15:14:50,1.2,0.12,0.2,100,0.281
15:15:00,1.15,0.11,0.2,100,0.281
15:15:10,1.12,0.11,0.2,100,0.27
15:15:20,1.09,0.11,0.2,100,0.265
15:15:30,1.06,0.11,0.2,100,0.259
15:15:40,1.06,0.11,0.2,100,0.254
15:15:50,1.12,0.11,0.2,100,0.254
15:16:00,1.12,0.11,0.2,100,0.265
15:16:10,1.12,0.11,0.2,100,0.265
15:16:20,1.17,0.12,0.2,100,0.265
15:16:30,1.26,0.13,0.2,100,0.276
15:16:40,1.29,0.13,0.2,100,0.292
15:16:50,1.4,0.14,0.2,100,0.298
15:17:00,1.43,0.14,0.2,100,0.318
15:17:10,1.4,0.14,0.2,100,0.323
15:17:20,1.4,0.14,0.2,100,0.317
15:17:30,1.4,0.14,0.2,100,0.318
15:17:40,1.37,0.14,0.2,100,0.318
15:17:50,1.43,0.14,0.2,100,0.313
15:18:00,1.4,0.14,0.2,100,0.324
15:18:10,1.35,0.13,0.2,100,0.319
15:18:20,1.32,0.13,0.2,100,0.308
15:18:30,1.32,0.13,0.2,100,0.303
15:18:40,1.32,0.13,0.2,100,0.303
15:18:50,1.26,0.13,0.2,100,0.303
15:19:00,1.29,0.13,0.2,100,0.292
15:19:10,1.32,0.13,0.2,100,0.297
15:19:20,1.32,0.13,0.2,100,0.303
15:19:30,1.32,0.13,0.2,100,0.303
15:19:40,1.32,0.13,0.2,97.83,0.303
15:19:50,1.37,0.13,0.2,97.92,0.303
15:20:00,1.4,0.14,0.2,100,0.314
15:20:10,1.35,0.13,0.2,100,0.318
15:20:20,1.37,0.14,0.2,100,0.307
15:20:30,1.35,0.13,0.2,100,0.313
15:20:40,1.35,0.13,0.2,100,0.307
15:20:50,1.37,0.14,0.2,100,0.307
15:21:00,1.37,0.14,0.2,100,0.313
15:21:10,1.35,0.13,0.2,100,0.313
15:21:20,1.32,0.13,0.2,100,0.308
15:21:30,1.35,0.13,0.2,100,0.303
15:21:40,1.32,0.13,0.2,100,0.307
15:21:50,1.35,0.13,0.2,100,0.302
15:22:00,1.37,0.14,0.2,100,0.307
15:22:10,1.43,0.14,0.2,100,0.313
15:22:20,1.46,0.15,0.2,100,0.323
15:22:30,1.46,0.15,0.2,100,0.328
15:22:40,1.4,0.14,0.2,97.96,0.328
15:22:50,1.37,0.14,0.2,100,0.318
15:23:00,1.37,0.14,0.2,100,0.31
15:23:10,1.32,0.13,0.2,100,0.313
15:23:20,1.29,0.13,0.2,100,0.301
15:23:30,1.35,0.13,0.2,97.87,0.296
15:23:40,1.37,0.14,0.2,100,0.308
15:23:50,1.29,0.13,0.2,100,0.313
15:24:00,1.26,0.13,0.2,100,0.298
15:24:10,1.23,0.12,0.2,100,0.292
15:24:20,1.23,0.12,0.2,100,0.286
15:24:30,1.23,0.12,0.2,100,0.285
15:24:40,1.26,0.13,0.2,100,0.285
15:24:50,1.23,0.12,0.2,100,0.291
15:25:00,1.17,0.12,0.2,100,0.286
15:25:10,1.17,0.12,0.2,100,0.275
15:25:20,1.2,0.12,0.2,100,0.274
15:25:30,1.15,0.11,0.2,100,0.279
15:25:40,1.2,0.12,0.2,100,0.269
15:25:50,1.17,0.12,0.2,100,0.28
15:26:00,1.15,0.11,0.2,100,0.275
15:26:10,1.09,0.11,0.2,100,0.27
15:26:20,1.06,0.11,0.2,100,0.259
15:26:30,1.03,0.1,0.2,100,0.254
15:26:40,1.06,0.11,0.2,100,0.248
15:26:50,1.06,0.11,0.2,100,0.254
15:27:00,1.15,0.11,0.2,100,0.254
15:27:10,1.15,0.11,0.2,100,0.27
15:27:20,1.23,0.12,0.2,100,0.27
15:27:30,1.29,0.13,0.2,100,0.287
15:27:40,1.32,0.13,0.2,100,0.298
15:27:50,1.32,0.13,0.2,100,0.303
15:28:00,1.35,0.13,0.2,100,0.303
15:28:10,1.35,0.13,0.2,100,0.308
15:28:20,1.32,0.13,0.2,100,0.308
15:28:30,1.26,0.13,0.2,100,0.303
15:28:40,1.2,0.12,0.2,100,0.292
15:28:50,1.26,0.13,0.2,100,0.281
15:29:00,1.26,0.13,0.2,100,0.292
15:29:10,1.23,0.12,0.2,100,0.292
15:29:20,1.23,0.12,0.2,100,0.287
15:29:30,1.26,0.13,0.2,100,0.287
15:29:40,1.2,0.12,0.2,100,0.292
15:29:50,1.23,0.12,0.2,100,0.281
15:30:00,1.17,0.12,0.2,100,0.287
15:30:10,1.17,0.12,0.2,100,0.276
15:30:20,1.2,0.12,0.2,100,0.276
15:30:30,1.23,0.12,0.2,100,0.281
15:30:40,1.26,0.13,0.2,100,0.287
15:30:50,1.26,0.13,0.2,100,0.292
15:31:00,1.29,0.13,0.2,100,0.292
15:31:10,1.26,0.13,0.2,100,0.297
15:31:20,1.26,0.13,0.2,100,0.292
15:31:30,1.23,0.12,0.2,100,0.292
15:31:40,1.23,0.12,0.2,100,0.286
15:31:50,1.26,0.13,0.2,100,0.287
15:32:00,1.26,0.13,0.2,100,0.292
15:32:10,1.26,0.13,0.2,100,0.292
15:32:20,1.23,0.12,0.2,100,0.292
15:32:30,1.26,0.13,0.2,100,0.287
15:32:40,1.26,0.13,0.2,100,0.292
15:32:50,1.26,0.13,0.2,100,0.292
15:33:00,1.23,0.12,0.2,100,0.292
15:33:10,1.17,0.11,0.2,97.56,0.286
15:33:20,1.15,0.11,0.2,100,0.275
15:33:30,1.17,0.12,0.2,100,0.268
15:33:40,1.17,0.12,0.2,100,0.274
15:33:50,1.17,0.12,0.2,100,0.273
15:34:00,1.15,0.11,0.2,100,0.273
15:34:10,1.12,0.11,0.2,100,0.269
15:34:20,1.17,0.12,0.2,100,0.264
15:34:30,1.15,0.11,0.2,100,0.275
15:34:40,1.2,0.12,0.2,100,0.27
15:34:50,1.17,0.12,0.2,100,0.281
15:35:00,1.17,0.12,0.2,100,0.275
15:35:10,1.2,0.12,0.2,100,0.275
15:35:20,1.23,0.12,0.2,100,0.28
15:35:30,1.2,0.12,0.2,100,0.286
15:35:40,1.2,0.12,0.2,100,0.28
15:35:50,1.26,0.13,0.2,100,0.28
15:36:00,1.26,0.13,0.2,100,0.291
15:36:10,1.32,0.13,0.2,100,0.291
15:36:20,1.23,0.12,0.2,100,0.301
15:36:30,1.23,0.12,0.2,100,0.285
15:36:40,1.23,0.12,0.2,100,0.285
15:36:50,1.2,0.12,0.2,100,0.286
15:37:00,1.26,0.13,0.2,100,0.281
15:37:10,1.23,0.12,0.2,100,0.292
15:37:20,1.2,0.12,0.2,97.62,0.286
15:37:30,1.23,0.12,0.2,100,0.279
15:37:40,1.32,0.13,0.2,100,0.283
15:37:50,1.32,0.13,0.2,100,0.299
15:38:00,1.35,0.13,0.2,100,0.299
15:38:10,1.32,0.13,0.2,100,0.306
15:38:20,1.2,0.12,0.2,100,0.301
15:38:30,1.2,0.12,0.2,100,0.278
15:38:40,1.17,0.12,0.2,100,0.278
15:38:50,1.15,0.11,0.2,100,0.273
15:39:00,1.09,0.11,0.2,100,0.269
15:39:10,1.09,0.11,0.2,100,0.259
15:39:20,1.12,0.11,0.2,100,0.259
15:39:30,1.15,0.11,0.2,100,0.265
15:39:40,1.09,0.11,0.2,100,0.269
15:39:50,1.09,0.11,0.2,100,0.259
15:40:00,1.06,0.11,0.2,100,0.259
15:40:10,1.12,0.11,0.2,100,0.253
15:40:20,1.17,0.12,0.2,100,0.265
15:40:30,1.2,0.12,0.2,100,0.276
15:40:40,1.2,0.12,0.2,100,0.281
15:40:50,1.17,0.12,0.2,100,0.281
15:41:00,1.17,0.12,0.2,100,0.276
15:41:10,1.17,0.12,0.2,100,0.276
15:41:20,1.23,0.12,0.2,100,0.276
15:41:30,1.17,0.12,0.2,100,0.287
15:41:40,1.15,0.11,0.2,100,0.276
15:41:50,1.15,0.11,0.2,100,0.27
15:42:00,1.17,0.12,0.2,100,0.27
15:42:10,1.23,0.12,0.2,100,0.276
15:42:20,1.26,0.13,0.2,100,0.287
15:42:30,1.23,0.12,0.2,100,0.292
15:42:40,1.23,0.12,0.2,100,0.286
15:42:50,1.26,0.12,0.2,97.73,0.287
15:43:00,1.26,0.13,0.2,100,0.293
15:43:10,1.29,0.13,0.2,100,0.292
15:43:20,1.32,0.13,0.2,100,0.298
15:43:30,1.26,0.13,0.2,100,0.303
15:43:40,1.32,0.13,0.2,100,0.292
15:43:50,1.29,0.13,0.2,100,0.303
15:44:00,1.35,0.13,0.2,100,0.297
15:44:10,1.32,0.13,0.2,100,0.307
15:44:20,1.32,0.13,0.2,100,0.303
15:44:30,1.35,0.13,0.2,97.87,0.302
15:44:40,1.35,0.13,0.2,100,0.308
15:44:50,1.35,0.13,0.2,100,0.307
15:45:00,1.32,0.13,0.2,100,0.307
15:45:10,1.35,0.13,0.2,100,0.302
15:45:20,1.32,0.13,0.2,100,0.307
15:45:30,1.32,0.13,0.2,100,0.302
15:45:40,1.32,0.13,0.2,100,0.301
15:45:50,1.32,0.13,0.2,100,0.301
15:46:00,1.29,0.13,0.2,100,0.301
15:46:10,1.23,0.12,0.2,100,0.296
15:46:20,1.26,0.13,0.2,100,0.286
15:46:30,1.29,0.13,0.2,100,0.291
15:46:40,1.26,0.13,0.2,100,0.297
15:46:50,1.29,0.13,0.2,100,0.292
15:47:00,1.26,0.13,0.2,100,0.297
15:47:10,1.26,0.13,0.2,100,0.292
15:47:20,1.29,0.13,0.2,100,0.292
15:47:30,1.29,0.13,0.2,100,0.297
15:47:40,1.32,0.13,0.2,100,0.297
15:47:50,1.35,0.13,0.2,100,0.302
15:48:00,1.35,0.13,0.2,100,0.308
15:48:10,1.37,0.14,0.2,100,0.308
15:48:20,1.35,0.13,0.2,100,0.313
15:48:30,1.35,0.13,0.2,100,0.308
15:48:40,1.37,0.14,0.2,100,0.308
15:48:50,1.35,0.13,0.2,100,0.314
15:49:00,1.37,0.14,0.2,100,0.308
15:49:10,1.35,0.13,0.2,100,0.314
15:49:20,1.35,0.13,0.2,100,0.308
15:49:30,1.29,0.13,0.2,100,0.307
15:49:40,1.23,0.12,0.2,100,0.297
15:49:50,1.26,0.13,0.2,100,0.286
15:50:00,1.23,0.12,0.2,100,0.292
15:50:10,1.17,0.12,0.2,100,0.286
15:50:20,1.2,0.12,0.2,100,0.275
15:50:30,1.15,0.11,0.2,100,0.281
15:50:40,1.09,0.11,0.2,100,0.27
15:50:50,1.06,0.11,0.2,100,0.259
15:51:00,1.09,0.11,0.2,100,0.253
15:51:10,1.09,0.11,0.2,100,0.259
15:51:20,1.06,0.11,0.2,100,0.259
15:51:30,1.12,0.11,0.2,100,0.253
15:51:40,1.12,0.11,0.2,100,0.264
15:51:50,1.17,0.12,0.2,100,0.264
15:52:00,1.12,0.11,0.2,100,0.275
15:52:10,1.09,0.11,0.2,100,0.264
15:52:20,1.12,0.11,0.2,100,0.259
15:52:30,1.15,0.11,0.2,100,0.264
15:52:40,1.12,0.11,0.2,97.44,0.269
15:52:50,1.12,0.11,0.2,100,0.265
15:53:00,1.12,0.11,0.2,100,0.265
15:53:10,1.09,0.11,0.2,100,0.265
15:53:20,1.12,0.11,0.2,100,0.259
15:53:30,1.06,0.11,0.2,100,0.265
15:53:40,1.17,0.11,0.2,97.56,0.254
15:53:50,1.15,0.11,0.2,100,0.276
15:54:00,1.15,0.11,0.2,100,0.27
15:54:10,1.15,0.11,0.2,100,0.27
15:54:20,1.2,0.12,0.2,100,0.27
15:54:30,1.2,0.12,0.2,100,0.281
15:54:40,1.2,0.12,0.2,100,0.281
15:54:50,1.23,0.12,0.2,100,0.281
15:55:00,1.23,0.12,0.2,100,0.287
15:55:10,1.17,0.12,0.2,100,0.287
15:55:20,1.15,0.11,0.2,100,0.276
15:55:30,1.15,0.11,0.2,100,0.27
15:55:40,1.17,0.12,0.2,100,0.27
15:55:50,1.2,0.12,0.2,100,0.276
15:56:00,1.17,0.12,0.2,100,0.281
15:56:10,1.2,0.12,0.2,100,0.276
15:56:20,1.26,0.13,0.2,100,0.281
15:56:30,1.4,0.14,0.2,100,0.292
15:56:40,1.4,0.14,0.2,100,0.319
15:56:50,1.37,0.14,0.2,100,0.319
15:57:00,1.37,0.14,0.2,100,0.313
15:57:10,1.35,0.13,0.2,100,0.313
15:57:20,1.35,0.13,0.2,100,0.307
15:57:30,1.32,0.13,0.2,100,0.307
15:57:40,1.32,0.13,0.2,100,0.303
15:57:50,1.35,0.13,0.2,100,0.303
15:58:00,1.32,0.13,0.2,100,0.308
15:58:10,1.32,0.13,0.2,100,0.303
15:58:20,1.35,0.13,0.2,100,0.303
15:58:30,1.37,0.14,0.2,100,0.308
15:58:40,1.35,0.13,0.2,100,0.313
15:58:50,1.4,0.14,0.2,100,0.308
15:59:00,1.43,0.14,0.2,100,0.318
15:59:10,1.43,0.14,0.2,100,0.324
15:59:20,1.46,0.15,0.2,100,0.324
15:59:30,1.49,0.15,0.2,100,0.329
15:59:40,1.49,0.15,0.2,100,0.334
15:59:50,1.49,0.15,0.2,100,0.334
16:00:00,1.46,0.15,0.2,100,0.334
16:00:10,1.52,0.15,0.2,100,0.329
16:00:20,1.6,0.16,0.2,100,0.339
16:00:30,1.6,0.16,0.2,100,0.355
16:00:40,1.6,0.16,0.2,100,0.354
16:00:50,1.6,0.16,0.2,100,0.354
16:01:00,1.63,0.16,0.2,100,0.355
16:01:10,1.69,0.17,0.2,100,0.36
16:01:20,1.66,0.17,0.2,100,0.37
16:01:30,1.66,0.17,0.2,100,0.365
16:01:40,1.66,0.17,0.2,100,0.365
16:01:50,1.66,0.17,0.2,100,0.365
16:02:00,1.63,0.16,0.2,100,0.365
16:02:10,1.66,0.17,0.2,100,0.36
16:02:20,1.66,0.17,0.2,100,0.365
16:02:30,1.66,0.17,0.2,100,0.365
16:02:40,1.72,0.17,0.2,100,0.365
16:02:50,1.69,0.17,0.2,98.31,0.375
16:03:00,1.66,0.17,0.2,100,0.37
16:03:10,1.6,0.16,0.2,100,0.365
16:03:20,1.6,0.16,0.2,100,0.355
16:03:30,1.58,0.16,0.2,100,0.355
16:03:40,1.55,0.15,0.2,100,0.349
16:03:50,1.46,0.15,0.2,100,0.344
16:04:00,1.46,0.15,0.2,100,0.329
16:04:10,1.49,0.15,0.2,100,0.329
16:04:20,1.46,0.15,0.2,100,0.334
16:04:30,1.4,0.14,0.2,100,0.329
16:04:40,1.37,0.14,0.2,100,0.319
16:04:50,1.4,0.14,0.2,100,0.314
16:05:00,1.37,0.14,0.2,100,0.319
16:05:10,1.4,0.14,0.2,100,0.314
16:05:20,1.4,0.14,0.2,100,0.318
16:05:30,1.37,0.14,0.2,100,0.318
16:05:40,1.29,0.13,0.2,100,0.314
16:05:50,1.17,0.12,0.2,100,0.298
16:06:00,1.15,0.11,0.2,100,0.276
16:06:10,1.2,0.12,0.2,100,0.27
16:06:20,1.2,0.12,0.2,100,0.281
16:06:30,1.2,0.12,0.2,100,0.281
16:06:40,1.17,0.12,0.2,100,0.281
16:06:50,1.15,0.11,0.2,100,0.275
16:07:00,1.15,0.11,0.2,100,0.27
16:07:10,1.09,0.11,0.2,100,0.27
16:07:20,1.12,0.11,0.2,100,0.259
16:07:30,1.09,0.11,0.2,100,0.265
16:07:40,1.09,0.11,0.2,100,0.259
16:07:50,1.09,0.11,0.2,100,0.259
16:08:00,1.06,0.11,0.2,100,0.259
16:08:10,1.09,0.11,0.2,100,0.254
16:08:20,1.09,0.11,0.2,100,0.259
16:08:30,1.06,0.11,0.2,100,0.259
16:08:40,0.95,0.09,0.2,100,0.253
16:08:50,0.97,0.1,0.2,100,0.231
16:09:00,1.03,0.1,0.2,100,0.237
16:09:10,0.97,0.1,0.2,100,0.248
16:09:20,0.97,0.1,0.2,100,0.237
16:09:30,0.95,0.09,0.2,100,0.237
16:09:40,1,0.1,0.2,100,0.231
16:09:50,0.95,0.09,0.2,100,0.242
16:10:00,0.95,0.09,0.2,100,0.231
16:10:10,0.89,0.09,0.2,100,0.231
16:10:20,0.89,0.09,0.2,100,0.219
16:10:30,0.86,0.09,0.2,100,0.219
16:10:40,0.83,0.08,0.2,100,0.214
16:10:50,0.83,0.08,0.2,100,0.208
16:11:00,0.92,0.09,0.2,100,0.208
16:11:10,0.89,0.09,0.2,100,0.225
16:11:20,0.95,0.09,0.2,100,0.219
16:11:30,1,0.1,0.2,100,0.231
16:11:40,0.97,0.1,0.2,100,0.242
16:11:50,1,0.1,0.2,100,0.237
16:12:00,1,0.1,0.2,100,0.242
16:12:10,1,0.1,0.2,100,0.242
16:12:20,1.06,0.11,0.2,100,0.242
16:12:30,1.03,0.1,0.2,100,0.254
16:12:40,1.06,0.11,0.2,100,0.248
16:12:50,1.06,0.11,0.2,100,0.254
16:13:00,1.06,0.11,0.2,100,0.254
16:13:10,1.03,0.1,0.2,100,0.253
16:13:20,1.09,0.11,0.2,100,0.248
16:13:30,1.09,0.11,0.2,100,0.259
16:13:40,1.12,0.11,0.2,100,0.259
16:13:50,1.09,0.11,0.2,100,0.264
16:14:00,1.12,0.11,0.2,100,0.259
16:14:10,1.12,0.11,0.2,100,0.264
16:14:20,1.09,0.11,0.2,100,0.264
16:14:30,1.12,0.11,0.2,100,0.258
16:14:40,1.15,0.11,0.2,100,0.264
16:14:50,1.06,0.11,0.2,100,0.269
16:15:00,1.09,0.11,0.2,100,0.252
16:15:10,1.06,0.11,0.2,100,0.258
16:15:20,1.06,0.11,0.2,100,0.252
16:15:30,1.03,0.1,0.2,100,0.252
16:15:40,1,0.1,0.2,97.14,0.247
16:15:50,1,0.1,0.2,100,0.242
16:16:00,1.03,0.1,0.2,97.22,0.241
16:16:10,1.06,0.11,0.2,100,0.247
16:16:20,1.09,0.11,0.2,100,0.252
16:16:30,1.09,0.11,0.2,100,0.258
16:16:40,1.06,0.11,0.2,100,0.259
16:16:50,1.09,0.11,0.2,100,0.254
16:17:00,1.09,0.11,0.2,100,0.258
16:17:10,1.09,0.11,0.2,100,0.258
16:17:20,1.06,0.11,0.2,100,0.258
16:17:30,0.97,0.1,0.2,100,0.251
16:17:40,1,0.1,0.2,100,0.235
16:17:50,0.95,0.09,0.2,100,0.241
16:18:00,0.95,0.09,0.2,100,0.23
16:18:10,0.97,0.1,0.2,100,0.23
16:18:20,0.95,0.09,0.2,100,0.235
16:18:30,0.95,0.09,0.2,100,0.23
16:18:40,0.92,0.09,0.2,100,0.23
16:18:50,0.97,0.1,0.2,100,0.225
16:19:00,0.97,0.1,0.2,100,0.237
16:19:10,0.95,0.09,0.2,100,0.237
16:19:20,0.92,0.09,0.2,100,0.231
16:19:30,0.89,0.09,0.2,100,0.225
16:19:40,0.86,0.09,0.2,100,0.219
16:19:50,0.8,0.08,0.2,100,0.213
16:20:00,0.77,0.08,0.2,100,0.202
16:20:10,0.77,0.08,0.2,100,0.196
16:20:20,0.77,0.08,0.2,100,0.196
16:20:30,0.74,0.07,0.2,100,0.196
16:20:40,0.8,0.08,0.2,96.43,0.189
16:20:50,0.83,0.08,0.2,100,0.201
16:21:00,0.8,0.08,0.2,100,0.207
16:21:10,0.83,0.08,0.2,100,0.202
16:21:20,0.8,0.08,0.2,100,0.208
16:21:30,0.8,0.08,0.2,100,0.202
16:21:40,0.8,0.08,0.2,100,0.202
16:21:50,0.77,0.08,0.2,100,0.202
16:22:00,0.8,0.08,0.2,100,0.196
16:22:10,0.83,0.08,0.2,100,0.202
16:22:20,0.86,0.09,0.2,100,0.208
16:22:30,0.86,0.09,0.2,100,0.213
16:22:40,0.8,0.08,0.2,100,0.213
16:22:50,0.77,0.08,0.2,100,0.202
16:23:00,0.77,0.08,0.2,100,0.196
16:23:10,0.8,0.08,0.2,100,0.196
16:23:20,0.83,0.08,0.2,100,0.202
16:23:30,0.86,0.09,0.2,100,0.208
16:23:40,0.89,0.09,0.2,100,0.214
16:23:50,0.89,0.09,0.2,100,0.219
16:24:00,0.89,0.09,0.2,100,0.218
16:24:10,0.89,0.09,0.2,100,0.218
16:24:20,0.86,0.09,0.2,100,0.218
16:24:30,0.83,0.08,0.2,100,0.212
16:24:40,0.86,0.09,0.2,100,0.207
16:24:50,0.83,0.08,0.2,100,0.213
16:25:00,0.8,0.08,0.2,100,0.208
16:25:10,0.77,0.08,0.2,100,0.202
16:25:20,0.8,0.08,0.2,100,0.196
16:25:30,0.77,0.08,0.2,100,0.202
16:25:40,0.77,0.08,0.2,100,0.196
16:25:50,0.8,0.08,0.2,100,0.196
16:26:00,0.8,0.08,0.2,100,0.201
16:26:10,0.83,0.08,0.2,100,0.201
16:26:20,0.83,0.08,0.2,100,0.207
16:26:30,0.83,0.08,0.2,100,0.208
16:26:40,0.83,0.08,0.2,100,0.208
16:26:50,0.83,0.08,0.2,100,0.208
16:27:00,0.8,0.08,0.2,100,0.208
16:27:10,0.83,0.08,0.2,100,0.202
16:27:20,0.8,0.08,0.2,100,0.208
16:27:30,0.74,0.07,0.2,100,0.202
16:27:40,0.77,0.08,0.2,100,0.189
16:27:50,0.77,0.08,0.2,100,0.196
16:28:00,0.83,0.08,0.2,100,0.196
16:28:10,0.83,0.08,0.2,100,0.208
16:28:20,0.8,0.08,0.2,100,0.208
16:28:30,0.86,0.09,0.2,100,0.202
16:28:40,0.89,0.09,0.2,100,0.213
16:28:50,0.89,0.09,0.2,100,0.219
16:29:00,0.89,0.09,0.2,100,0.219
16:29:10,0.95,0.09,0.2,100,0.219
16:29:20,0.92,0.09,0.2,100,0.231
16:29:30,0.95,0.09,0.2,100,0.225
16:29:40,0.95,0.09,0.2,100,0.231
16:29:50,0.92,0.09,0.2,100,0.231
16:30:00,0.92,0.09,0.2,100,0.225
16:30:10,0.95,0.09,0.2,100,0.225
16:30:20,0.97,0.1,0.2,100,0.231
16:30:30,1.03,0.1,0.2,100,0.237
16:30:40,1.03,0.1,0.2,100,0.248
16:30:50,1.03,0.1,0.2,100,0.248
16:31:00,1.06,0.11,0.2,100,0.248
16:31:10,1,0.1,0.2,100,0.254
16:31:20,1,0.1,0.2,100,0.242
16:31:30,0.97,0.1,0.2,100,0.242
16:31:40,0.97,0.1,0.2,100,0.237
16:31:50,0.97,0.1,0.2,100,0.237
16:32:00,0.95,0.09,0.2,100,0.237
16:32:10,0.92,0.09,0.2,96.88,0.231
16:32:20,0.92,0.09,0.2,100,0.225
16:32:30,0.97,0.1,0.2,100,0.224
16:32:40,0.95,0.09,0.2,100,0.236
16:32:50,1,0.1,0.2,100,0.23
16:33:00,0.97,0.1,0.2,100,0.241
16:33:10,0.95,0.09,0.2,100,0.235
16:33:20,0.95,0.09,0.2,100,0.229
16:33:30,1.03,0.1,0.2,100,0.229
16:33:40,1.03,0.1,0.2,100,0.247
16:33:50,1,0.1,0.2,100,0.247
16:34:00,1,0.1,0.2,100,0.242
16:34:10,1,0.1,0.2,100,0.242
16:34:20,1.03,0.1,0.2,100,0.241
16:34:30,1.03,0.1,0.2,100,0.247
16:34:40,1.03,0.1,0.2,100,0.247
16:34:50,1.06,0.11,0.2,100,0.247
16:35:00,1.09,0.11,0.2,100,0.252
16:35:10,1.12,0.11,0.2,100,0.258
16:35:20,1.12,0.11,0.2,100,0.264
16:35:30,1.12,0.11,0.2,100,0.264
16:35:40,1.12,0.11,0.2,100,0.264
16:35:50,1.12,0.11,0.2,100,0.264
16:36:00,1.15,0.11,0.2,100,0.265
16:36:10,1.17,0.12,0.2,100,0.27
16:36:20,1.17,0.12,0.2,100,0.275
16:36:30,1.2,0.12,0.2,100,0.275
16:36:40,1.2,0.12,0.2,100,0.28
16:36:50,1.2,0.12,0.2,100,0.28
16:37:00,1.2,0.12,0.2,100,0.281
16:37:10,1.23,0.12,0.2,100,0.281
16:37:20,1.26,0.13,0.2,100,0.286
16:37:30,1.23,0.12,0.2,100,0.292
16:37:40,1.23,0.12,0.2,100,0.286
16:37:50,1.23,0.12,0.2,97.67,0.287
16:38:00,1.26,0.13,0.2,100,0.287
16:38:10,1.17,0.12,0.2,100,0.292
16:38:20,1.2,0.12,0.2,100,0.276
16:38:30,1.2,0.12,0.2,100,0.281
16:38:40,1.2,0.12,0.2,100,0.281
16:38:50,1.2,0.12,0.2,100,0.281
16:39:00,1.15,0.11,0.2,100,0.281
16:39:10,1.17,0.12,0.2,100,0.27
16:39:20,1.17,0.12,0.2,100,0.276
16:39:30,1.17,0.12,0.2,100,0.276
16:39:40,1.2,0.12,0.2,100,0.276
16:39:50,1.2,0.12,0.2,100,0.281
16:40:00,1.15,0.11,0.2,100,0.281
16:40:10,1.12,0.11,0.2,100,0.27
16:40:20,1.12,0.11,0.2,100,0.264
16:40:30,1.17,0.12,0.2,100,0.265
16:40:40,1.26,0.13,0.2,100,0.275
16:40:50,1.26,0.13,0.2,100,0.292
16:41:00,1.26,0.13,0.2,100,0.292
16:41:10,1.23,0.12,0.2,100,0.292
16:41:20,1.23,0.12,0.2,100,0.286
16:41:30,1.26,0.13,0.2,100,0.287
16:41:40,1.23,0.12,0.2,100,0.292
16:41:50,1.2,0.12,0.2,100,0.287
16:42:00,1.23,0.12,0.2,100,0.281
16:42:10,1.15,0.11,0.2,100,0.287
16:42:20,1.15,0.11,0.2,100,0.27
16:42:30,1.17,0.12,0.2,100,0.27
16:42:40,1.2,0.12,0.2,100,0.276
16:42:50,1.17,0.12,0.2,100,0.281
16:43:00,1.2,0.12,0.2,100,0.276
16:43:10,1.17,0.12,0.2,100,0.281
